company,title,description,url,publishedAt,source,label,score,prob_negative,prob_neutral,prob_positive
Amazon,166-Piece LEGO Minecraft The Pirate Ship Voyage $10.39 + Free Shipping w/ Prime or on $35+,"Amazon [amazon.com] has *166-Piece LEGO Minecraft The Pirate Ship Voyage* for *$10.39*. Shipping is free w/ Prime or on $35+. 
 
 
Product Description from Amazon:[LIST][*]Pirate building toy – Treat...",https://slickdeals.net/f/18692974-166-piece-lego-minecraft-the-pirate-ship-voyage-10-39-free-shipping-w-prime-or-on-35,2025-10-12T12:34:13Z,Slickdeals.net,negative,0.9999948740005493,0.9999948740005493,3.98604106521816e-06,1.1724002888513496e-06
Amazon,"691-Piece LEGO Fortnite Supply Llama Building Set, Display Model 77071 $25.99 + Free Shipping w/ Prime or on $35+","Amazon [amazon.com] has 691-Piece LEGO Fortnite Supply Llama Building Set, Display Model 77071 for $25.99. Shipping is free w/ Prime or on $35+.


Product Description from Amazon:Bring the Lego Fortni",https://slickdeals.net/f/18692971-691-piece-lego-fortnite-supply-llama-building-set-display-model-77071-25-99-free-shipping-w-prime-or-on-35,2025-10-12T12:32:45Z,Slickdeals.net,negative,0.9999982118606567,0.9999982118606567,1.4641684629168594e-06,3.883047270392126e-07
Amazon,4 Lamps That Make a Room Look Instantly Designer (Under $100),"Upgrade your home style on a budget! Here are 4 designer-inspired lamps under $100 that add instant elegance, mood, and character to any room.",https://www.home-designing.com/4-lamps-that-make-a-room-look-instantly-designer-under-100,2025-10-12T12:30:00Z,Home-designing.com,negative,0.9999750852584839,0.9999750852584839,1.5284842447726987e-05,9.609775588614866e-06
Amazon,"San Francisco 49ers vs. Tampa Bay Buccaneers NFL game: How to watch, kickoff time, TV channel and more",Here's how to watch the NFL Week 6 game between the San Francisco 49ers and the Tampa Bay Buccaneers.,https://sports.yahoo.com/nfl/article/san-francisco-49ers-vs-tampa-bay-buccaneers-nfl-game-how-to-watch-kickoff-time-tv-channel-and-more-122513056.html,2025-10-12T12:25:13Z,Yahoo Entertainment,negative,0.9999964237213135,0.9999964237213135,2.366786702623358e-06,1.2059232403771603e-06
Amazon,"Got a PS5, Xbox, or Switch? This Portable Monitor Going for Pennies Lets You Play Anywhere","Perfect for console gaming on the go, and just as handy as a second screen for your work laptop.
The post Got a PS5, Xbox, or Switch? This Portable Monitor Going for Pennies Lets You Play Anywhere appeared first on Kotaku.",https://kotaku.com/got-a-ps5-xbox-or-switch-this-portable-monitor-going-for-pennies-lets-you-play-anywhere-2000634469,2025-10-12T12:21:00Z,Kotaku,negative,0.9999892711639404,0.9999892711639404,6.520225724671036e-06,4.139036718697753e-06
Amazon,Joseph Joseph CleanTech Household Cleaning 2-Piece Set – $10.85 (reg. $25),Amazon has the Joseph Joseph CleanTech Household Cleaning 2-Piece Set on sale for $15.50 plus clip the $4.65 coupon and you’ll pay $10.85 (reg. $25). Handy set perfect for detail cleaning tasks around the home Detail brush features V-shaped bristles for grout…,https://queenbeetoday.com/joseph-joseph-cleantech-household-cleaning-2-piece-set/,2025-10-12T12:19:43Z,Queenbeetoday.com,negative,0.9999933242797852,0.9999933242797852,6.281933110585669e-06,3.0183659305293986e-07
Amazon,"Left for dead by Amazon and revived by Tencent, free anime MMO Blue Protocol: Star Resonance launches to over 90,000 Steam players but only 48% positive user reviews",Worth the wait?,https://www.gamesradar.com/games/mmo/left-for-dead-by-amazon-and-revived-by-tencent-free-anime-mmo-blue-protocol-star-resonance-launches-to-over-90-000-steam-players-but-only-48-percent-positive-user-reviews/,2025-10-12T12:13:32Z,GamesRadar+,positive,0.8416542410850525,0.001465988578274846,0.15687979757785797,0.8416542410850525
Amazon,[Prime] Thermos Stainless King Vacuum Insulated Flask 1.2L (Midnight Blue) $21.37 Delivered @ Amazon AU,"ALL TIME LOW. Period. Part of Prime Big Deal sales. Enjoy :) Keeps hot 24 hours, cold 24 hours Thermos vacuum insulation for maximum temperature retention, hot or cold Twist and pour …",https://www.ozbargain.com.au/node/928379,2025-10-12T12:11:33Z,Ozbargain.com.au,negative,0.9999754428863525,0.9999754428863525,1.8745344277704135e-05,5.836201125930529e-06
Amazon,"Apple Is Going Nuts, The MacBook Air 2025 Is Now Cheaper Than a Random Mid-Range Windows Laptop","An official (and new) MacBook Air has never been this cheap.
The post Apple Is Going Nuts, The MacBook Air 2025 Is Now Cheaper Than a Random Mid-Range Windows Laptop appeared first on Kotaku.",https://kotaku.com/apple-is-going-nuts-the-macbook-air-2025-is-now-cheaper-than-a-random-mid-range-windows-laptop-2000634464,2025-10-12T12:11:26Z,Kotaku,negative,0.9970771074295044,0.9970771074295044,0.0027411370538175106,0.00018176720186602324
Amazon,"Jesse Williams Starrer ‘Hotel Costiera’ Hits No. 1 on Prime U.S.: ‘The Appetite for Bold, Sky-Blue Drama Is Clear’ (EXCLUSIVE)","It’s time to check in: “Hotel Costiera” has hit No. 1 on Amazon Prime Video in the U.S.  “It’s a huge moment for us all,” said Jens Richter, CEO Commercial and International at Fremantle, which is selling “Hotel Costiera” to bullish results. “The appetite for…",https://variety.com/2025/tv/global/jesse-williams-hotel-costiera-no-1-prime-us-1236547285/,2025-10-12T12:10:50Z,Variety,negative,0.9999034404754639,0.9999034404754639,3.4814998798538e-05,6.170056440168992e-05
Amazon,This 13-inch M3 iPad Air cell config just hit a new Amazon low at $169 off,"Amazon is now offering the 13-inch M3 iPad Air cell model with the 256GB storage upgrade down at $879.99 shipped. You’re looking at a configuration with a $1,049 list price at the lowest we have tracked all-time at Amazon. 



 more…",http://9to5toys.com/2025/10/12/13-inch-m3-ipad-air-cell-deal/,2025-10-12T12:05:02Z,9to5Toys,positive,0.6793462038040161,0.3197363615036011,0.0009174864389933646,0.6793462038040161
Amazon,"Black Fujifilm X-E5 Kit Now on Amazon — Ships Soon, Sells Fast, Ranks High!","Finally also the black Fujifilm X-E5 with XF23mmF2.8 kit is available for order at Amazon for regular price shipped and sold by Amazon.com. If you place your order now, it will ship between October 18/20. At the time of this post, the X-E5 kit is marked as th…",https://www.fujirumors.com/black-fujifilm-x-e5-kit-now-on-amazon-ships-soon-sells-fast-ranks-high/,2025-10-12T12:01:42Z,Fujirumors.com,negative,0.9999816417694092,0.9999816417694092,1.6245634469669312e-05,2.135337354047806e-06
Amazon,"Packers vs. Bengals radio coverage: Station, channel, streaming to listen live to NFL Week 6 game broadcast",Here is everything you need to know in order to listen to Green Bay Packers vs. Cincinnati Bengals on the radio.,https://www.sportingnews.com/us/nfl/news/packers-bengals-radio-coverage-station-channels-streaming-listen-live/eaf853bb6a17837d674659f9,2025-10-12T12:00:01Z,Sporting News,negative,0.9999995231628418,0.9999995231628418,1.4973697659570462e-07,3.163783048876212e-07
Amazon,What I Learned Testing the Starlink Mini Deep in the Washington Wilderness,"From my home office to the North Cascades wilderness, I tested out the Starlink Mini Dish for a week to see what it’s made of.",https://www.cnet.com/home/internet/what-i-learned-testing-the-starlink-mini-deep-in-the-washington-wilderness/,2025-10-12T12:00:00Z,CNET,negative,0.9999821186065674,0.9999821186065674,1.0733858744060853e-06,1.6843567209434696e-05
Amazon,How to watch Netherlands vs Finland match in the USA: Live Stream and TV for UEFA World Cup Qualifiers,"The Netherlands will face Finland in a Matchday 8 clash of the UEFA World Cup Qualifiers. Fans in the U.S. can watch the action live through multiple TV channels and streaming platforms.
 
Here are all of the details of where you can watch Netherlands vs Finl…",https://worldsoccertalk.com/watch-on-us-tv/how-to-watch-netherlands-vs-finland-match-in-the-usa-live-stream-and-tv-for-uefa-world-cup-qualifiers/,2025-10-12T12:00:00Z,Worldsoccertalk.com,negative,0.9999995231628418,0.9999995231628418,2.6583859380480135e-07,2.567703916156461e-07
Amazon,aioamazondevices 6.4.2,Python library to control Amazon devices,https://pypi.org/project/aioamazondevices/6.4.2/,2025-10-12T11:55:53Z,Pypi.org,negative,0.9999915361404419,0.9999915361404419,2.938076022473979e-06,5.501132818608312e-06
Amazon,"Cincinnati Bengals vs. Green Bay Packers NFL game: How to watch, kickoff time, TV channel and more",Joe Flacco makes his debut as a Bengal during the NFL Week 6 game between the Cincinnati and Green Bay.,https://sports.yahoo.com/nfl/article/cincinnati-bengals-vs-green-bay-packers-nfl-game-how-to-watch-kickoff-time-tv-channel-and-more-115523504.html,2025-10-12T11:55:23Z,Yahoo Entertainment,negative,0.9999969005584717,0.9999969005584717,2.7212945497012697e-06,2.9808737167513755e-07
Amazon,Sunday Night Football: How to watch the Detroit Lions vs. Kansas City Chiefs game tonight,How to watch this week's Sunday Night Football game between the Detroit Lions and the Kansas City Chiefs.,https://sports.yahoo.com/nfl/article/sunday-night-football-how-to-watch-the-detroit-lions-vs-kansas-city-chiefs-game-tonight-115515755.html,2025-10-12T11:55:15Z,Yahoo Entertainment,negative,0.9999841451644897,0.9999841451644897,1.129519660025835e-05,4.4968287511437666e-06
Amazon,"India emerges as IMDb’s second-largest market, after US—powered by multilingual storytelling","IMDb’s India audience has doubled in five years, with over 414,000 titles listed across 15+ languages, making the country its second-largest market after the US.",https://www.livemint.com/industry/media/india-emerges-as-imdb-s-second-largest-market-after-us-powered-by-multilingual-storytelling-11760252276996.html,2025-10-12T11:49:17Z,Livemint,neutral,0.9994009733200073,0.0005969456396996975,0.9994009733200073,1.9920430531783495e-06
Amazon,Sunday: Hili dialogue,"Welcome to Sunday, October 12, the Sabbath that was made for (goyische) cats, for cats were not made for the Sabbath. It’s also National Gumbo Day,  Here’s the cornball Cajun Justin Wilson telling us how to cook gumbo (well, how to start cooking gumbo). Are y…",https://whyevolutionistrue.com/2025/10/12/sunday-hili-dialogue-555/,2025-10-12T11:45:03Z,Whyevolutionistrue.com,negative,0.9999457597732544,0.9999457597732544,3.263252801843919e-05,2.1529531295527704e-05
Microsoft,Yealink HA64 Pro Wireless DECT & Bluetooth Headset review,"REVIEW – I have been working from home for about a year while I recover from total knee replacement of my right knee, and I am about to have the left knee replaced in about a week, so I will likely be working from home for a while longer. As a manager, a big …",https://the-gadgeteer.com/2025/10/12/yealink-ha64-pro-wireless-dect-bluetooth-headset-review/,2025-10-12T12:56:22Z,The Gadgeteer,negative,0.9999676942825317,0.9999676942825317,7.109011335160176e-07,3.1560372008243576e-05
Microsoft,9 new features coming with the October 2025 Security Update for Windows 11 versions 25H2 and 24H2,"The Windows 11 October 2025 update for versions 24H2 and 25H2 brings new features and changes, such as the ability to change the location of hardware indicators, AI actions for File Explorer, a new Advanced page, Administrator Protection, and more.",https://www.windowscentral.com/microsoft/windows-11/9-new-features-coming-with-the-october-2025-security-update-for-windows-11-versions-25h2-and-24h2,2025-10-12T12:30:00Z,Windows Central,negative,0.8285659551620483,0.8285659551620483,0.17123287916183472,0.00020121816487517208
Microsoft,"As AI-Bubble Fears Spread, a $35 Billion Fund Manager Positions for Inflows","Impax Asset Management Group is positioned to benefit should concerns about an AI-driven bubble trigger a sudden shift away from Big Tech, its chief executive said.",https://financialpost.com/pmn/business-pmn/as-ai-bubble-fears-spread-a-35-billion-fund-manager-positions-for-inflows,2025-10-12T12:22:06Z,Financial Post,neutral,1.0,8.499356773938871e-10,1.0,7.298022186574826e-09
Microsoft,Security Affairs newsletter Round 545 by Pierluigi Paganini – INTERNATIONAL EDITION,"A new round of the weekly Security Affairs newsletter has arrived! Every week, the best security articles from Security Affairs are free in your email box. Enjoy a new round of the weekly SecurityAffairs newsletter, including the international press. CVE-2025…",https://securityaffairs.com/183268/breaking-news/security-affairs-newsletter-round-545-by-pierluigi-paganini-international-edition.html,2025-10-12T12:16:27Z,Securityaffairs.com,negative,0.9999685287475586,0.9999685287475586,2.8180562367197126e-05,3.369297701283358e-06
Microsoft,The 40 jobs ‘most at risk of being replaced by AI’,The 40 jobs most at risk of being replaced by artificial intelligence have been revealed.,https://www.ladbible.com/news/technology/ai-jobs-at-risk-technology-microsoft-405782-20251012,2025-10-12T12:02:21Z,LADbible,negative,0.9942942261695862,0.9942942261695862,3.4269123716512695e-06,0.0057023391127586365
Microsoft,"It’s been decades, but archiving emails in Gmail still sucks","Archiving in Gmail may be a favorite way to clean up your inbox, but Google's implementation has its fair share of long-running problems.",https://www.androidauthority.com/archive-email-gmail-problem-3605777/,2025-10-12T12:00:54Z,Android Authority,positive,0.9999772310256958,1.7472964827902615e-05,5.250660251476802e-06,0.9999772310256958
Microsoft,Stricter visa rules have Colorado employers that rely on foreign workers scrambling,"The addition of a $100,000 application fee for new H-1B petitions could have significant implications for tech employers in states like Colorado, where younger and smaller firms dominate.",https://www.denverpost.com/2025/10/12/h1b-visas-trump-immigration-colorado-employers/,2025-10-12T12:00:38Z,The Denver Post,positive,0.9956795573234558,0.003615250810980797,0.0007052220753394067,0.9956795573234558
Microsoft,Corsair Vanguard Pro 96 review: A 96-percent magnetic switch keyboard with a semi-customizable LCD screen,The Corsair Vanguard Pro 96 is a fun and impressive 96-percent mechanical keyboard. While at the time of review I was disappointed by the LCD screen’s lack of features at the time of review.,https://www.tomshardware.com/peripherals/gaming-keyboards/corsairvanguard-pro-96-review,2025-10-12T12:00:00Z,Tom's Hardware UK,positive,0.9943987727165222,0.0034546968527138233,0.0021465648896992207,0.9943987727165222
Microsoft,Logitech MX Master 3S vs. MX Master 4: Should You Upgrade?,"The MX Master 4 is one of the best mice we've reviewed, but so is its still-for-sale predecessor. We pit them against each other to help you decide which is better.
Design and Build QualityWith a curvaceous shape that fits perfectly in small and large hands a…",https://me.pcmag.com/en/computer-mice/32839/logitech-mx-master-3s-vs-mx-master-4-should-you-upgrade,2025-10-12T12:00:00Z,PCMag.com,negative,0.8448271155357361,0.8448271155357361,0.15513299405574799,3.9889109757496044e-05
Microsoft,"Consumer Tech News (Oct 6-10): China Hits Nvidia, Tesla Tests Cybercab, Sunak Joins Microsoft & More","China has reportedly launched a sweeping customs crackdown on Nvidia Corporation’s (NASDAQ:NVDA) AI chips.
Former British Prime Minister Rishi Sunak announced that he has taken senior advisory roles with Microsoft Corporation (NASDAQ:MSFT) and Amazon.com, Inc…",https://biztoc.com/x/6d0645f3d676bba9,2025-10-12T11:43:53Z,Biztoc.com,negative,0.9998669624328613,0.9998669624328613,1.7390266293659806e-05,0.00011558508413145319
Microsoft,"EY, Microsoft launch AI Skills Passport to prepare India's youth for AI-driven future","The AI Skills Passport is part of a global effort that has already seen over 40,000 participants and 13,000 completions worldwide",https://www.thehindubusinessline.com/info-tech/ey-microsoft-launch-ai-skills-passport-to-prepare-indias-youth-for-ai-driven-future/article70154856.ece,2025-10-12T11:16:56Z,BusinessLine,negative,0.9458819627761841,0.9458819627761841,0.05407407134771347,4.3922700569964945e-05
Microsoft,Windows 10 end of life - Apple gives us 5 reasons SMBs should make the switch to Mac before Windows 10 goes AWOL,"With Windows 10 end of life nearly here, Apple tells us why it's time to switch from Windows to Mac.",https://www.techradar.com/pro/windows-10-end-of-life-apple-gives-us-5-reasons-smbs-should-make-the-switch-to-mac-before-windows-10-goes-awol,2025-10-12T11:02:00Z,TechRadar,negative,0.9997987151145935,0.9997987151145935,0.00019635535136330873,4.969166639057221e-06
Microsoft,This Week In Small Business Technology News: Apps Can Be Used Inside Of ChatGPT And A Big New Microsoft Teams Feature,"ChatGPT now has apps inside, Microsoft Teams gets a productivity boost, Perplexity says its Comet AI browser boost productivity and Talkdesk has a customer service survey.",https://www.forbes.com/sites/quickerbettertech/2025/10/12/this-week-in-small-business-technology-news-apps-can-be-used-inside-of-chatgpt-and-a-big-new-microsoft-teams-feature/,2025-10-12T11:00:00Z,Forbes,neutral,0.9988260865211487,0.0011725013609975576,0.9988260865211487,1.4617411352446652e-06
Microsoft,Microsoft Office 2021 is 82 percent off—no subscription strings attached,"Score Word, Excel, PowerPoint, Outlook, and more for life with this limited-time deal.
The post Microsoft Office 2021 is 82 percent off—no subscription strings attached appeared first on Popular Science.",http://www.popsci.com/sponsored-content/now-is-the-time-to-get-a-microsoft-office-professional-2021-for-windows-lifetime-license-sponsored-deal/,2025-10-12T11:00:00Z,Popular Science,negative,0.9999732971191406,0.9999732971191406,2.5336745238746516e-05,1.2934012829646235e-06
Microsoft,Is AI fueling a stock market bubble? We debate it.,A possible AI bubble has become a polarizing topic as stocks have continued to hover near record highs.,https://www.businessinsider.com/stock-market-ai-bubble-crash-outlook-forecast-debate-valuation-risk-2025-10,2025-10-12T10:41:01Z,Business Insider,positive,0.5321605205535889,0.46339407563209534,0.004445408470928669,0.5321605205535889
Microsoft,Affordable mini PC for home office and multimedia - GMKtec NucBox M3 Ultra with Intel Core i7 review,"Mini PC with weaknesses. | With the NucBox M3 Ultra, GMKtec presents a new mini PC with Intel Core i7 power. Available as a barebone or complete system, it promises strong performance at a fair price - but is the older SoC enough to hold its own in the curren…",https://www.notebookcheck.net/Affordable-mini-PC-for-home-office-and-multimedia-GMKtec-NucBox-M3-Ultra-with-Intel-Core-i7-review.1136014.0.html,2025-10-12T10:38:00Z,Notebookcheck.net,neutral,0.9999996423721313,2.6874172931456997e-07,0.9999996423721313,8.733874068411751e-08
Microsoft,[DEALS] Sterling Stock Picker: Lifetime Subscription (85% off) & Other Deals Up To 98% Off – Offers End Soon!,"Hello fellow geeks, Fresh offers await you on our Deals store, please have a look! Sterling Stock Picker: Lifetime Subscription (85% off) Ending soon // by Java Code Geeks Invest Smarter with an Award-Winning Stock Picker Software! Unlock Exclusive Stock Pick…",https://www.javacodegeeks.com/2025/10/deals-sterling-stock-picker-lifetime-subscription-85-off-other-deals-up-to-98-off-offers-end-soon-3.html,2025-10-12T10:30:30Z,Javacodegeeks.com,negative,0.9992331266403198,0.9992331266403198,0.0007646775338798761,2.1253636077744886e-06
Microsoft,weeklyOSM: weeklyOSM 794,"02/10/2025-08/10/2025 [1] capturing street-level imagery | © Bastian Greshake Tzovaras About us Raquel Dezidério Souto, our editor for Brazilian Portuguese, has published the presentation she prepa…",https://weeklyosm.eu/archives/18209,2025-10-12T10:20:42Z,Weeklyosm.eu,negative,0.9999985694885254,0.9999985694885254,7.718219308117114e-07,7.263253678502224e-07
Microsoft,Should You Cancel Xbox Game Pass? Everything to Know on the Price Hikes and New Features,"Xbox users in the US face price increases up to 50 percent on their monthly gaming subscription, making it a great time to check if you’re on the right tier or if you even need to subscribe at all.",https://www.wired.com/story/should-you-cancel-xbox-game-pass-everything-to-know-on-the-price-hikes-and-new-features/,2025-10-12T10:00:00Z,Wired,neutral,0.7584783434867859,0.24005746841430664,0.7584783434867859,0.0014642272144556046
Microsoft,Why has Serif stopped selling its Affinity software?,"Read our FAQs on why Affinity Photo, Designer and Publisher have been taken off sale ahead of an announcement on 30 October.",https://www.cgchannel.com/2025/10/why-has-serif-stopped-selling-its-affinity-software/,2025-10-12T09:41:56Z,Cgchannel.com,negative,0.9998912811279297,0.9998912811279297,4.123919552512234e-06,0.00010451363050378859
Microsoft,surfdataverse 3.0.0,A Python package for ionysis Microsoft Dataverse integration,https://pypi.org/project/surfdataverse/3.0.0/,2025-10-12T09:40:07Z,Pypi.org,negative,0.9999778270721436,0.9999778270721436,1.1566225111891981e-05,1.0579486115602776e-05
Microsoft,"As console prices increase, I’ve never been more thankful for emulation handhelds","From retro games to PC titles, emulation handhelds cover all of my gaming needs for less than the price of a modern console.",https://www.androidauthority.com/console-prices-emulation-handhelds-3600218/,2025-10-12T09:30:11Z,Android Authority,negative,0.9829119443893433,0.9829119443893433,0.00015197988250292838,0.016936127096414566
Microsoft,I was laid off by Microsoft and can't find a job. I'm weeks away from giving up my apartment and moving across the country to live with family,"Ian Carter
Ian Carter
Ian Carter has been looking for work since being laid off by Microsoft in May.
If he doesn't find a job soon, he's planning to move across the country to live with his family.
Carter is among the many tech professionals who have struggle…",https://biztoc.com/x/c545e5531b1b4a54,2025-10-12T09:09:10Z,Biztoc.com,negative,0.9999475479125977,0.9999475479125977,8.6937980086077e-06,4.380018071969971e-05
